company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,delay_minutes,ground_time_ratio,is_tight_ground,total_passengers,total_lap_children,total_child_passengers,total_stroller_users,total_basic_economy_pax,total_ssr_count,unique_pnr_count,child_passenger_ratio,basic_economy_ratio,ssr_per_passenger,stroller_ratio,avg_pax_per_pnr,total_bags,num_hot_transfer_bags,num_transfer_bags,load_factor,bags_per_passenger,hot_transfer_ratio
UA,1252,2025-08-11,ORD,DCA,2025-08-11 07:00:00+00:00,2025-08-11T09:57:00Z,2025-08-11 07:02:00+00:00,2025-08-11T10:03:00Z,126,A319-100,Mainline,643,630,43,2.0,14.651162790697674,0,18.0,0.0,3.0,3.0,2.0,3.0,2.0,0.16666666666666666,0.1111111111111111,0.16666666666666666,0.16666666666666666,9.0,67.0,20.0,43.0,0.14285714285714285,3.7222222222222223,0.29850746268656714
OO,4766,2025-08-12,ORD,OKC,2025-08-12 16:45:00+00:00,2025-08-12T19:04:00Z,2025-08-12 20:07:00+00:00,2025-08-12T22:09:00Z,50,CRJ-550,Express,210,410,29,202.0,14.137931034482758,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,47.0,0.0,0.0,0.0
OO,5610,2025-08-11,ORD,CHO,2025-08-11 18:06:00+00:00,2025-08-11T21:12:00Z,2025-08-11 21:00:00+00:00,2025-08-12T00:51:00Z,50,CRJ-550,Express,-131,36,29,174.0,1.2413793103448276,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,37.0,1.0,29.0,0.02,37.0,0.02702702702702703
OO,5859,2025-08-14,ORD,BZN,2025-08-14 07:15:00+00:00,2025-08-14T09:53:00Z,2025-08-14 07:09:00+00:00,2025-08-14T09:33:00Z,76,ERJ-175,Express,870,868,34,-6.0,25.529411764705884,0,12.0,1.0,2.0,2.0,2.0,2.0,1.0,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666,12.0,49.0,21.0,25.0,0.15789473684210525,4.083333333333333,0.42857142857142855
UA,1124,2025-08-05,ORD,IAH,2025-08-05 16:07:00+00:00,2025-08-05T19:05:00Z,2025-08-05 16:29:00+00:00,2025-08-05T19:28:00Z,179,B737-900,Mainline,24,65,56,22.0,1.1607142857142858,1,5.0,0.0,5.0,5.0,0.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,161.0,0.0,115.0,0.027932960893854747,32.2,0.0
YX,3440,2025-08-04,ORD,YYZ,2025-08-04 07:04:00+00:00,2025-08-04T09:58:00Z,2025-08-04 07:03:00+00:00,2025-08-04T09:49:00Z,76,ERJ-175,Express,539,557,42,-1.0,13.261904761904763,0,5.0,0.0,3.0,3.0,0.0,3.0,2.0,0.6,0.0,0.6,0.6,2.5,47.0,1.0,17.0,0.06578947368421052,9.4,0.02127659574468085
UA,708,2025-08-14,ORD,MCI,2025-08-14 08:51:00+00:00,2025-08-14T10:35:00Z,2025-08-14 09:11:00+00:00,2025-08-14T10:40:00Z,126,A319-100,Mainline,54,74,43,20.0,1.7209302325581395,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,5.0,33.0,0.0,0.0,0.0847457627118644
UA,2113,2025-08-04,ORD,FSD,2025-08-04 20:08:00+00:00,2025-08-04T22:00:00Z,2025-08-04 20:06:00+00:00,2025-08-04T21:54:00Z,179,B737-900,Mainline,98,100,56,-2.0,1.7857142857142858,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,2.0,59.0,0.0,0.0,0.025974025974025976
UA,2133,2025-08-13,ORD,EWR,2025-08-13 15:40:00+00:00,2025-08-13T19:14:00Z,2025-08-13 17:48:00+00:00,2025-08-13T22:20:00Z,176,B757-200,Mainline,67,175,56,128.0,3.125,0,4.0,0.0,3.0,3.0,1.0,3.0,3.0,0.75,0.25,0.75,0.75,1.3333333333333333,100.0,8.0,31.0,0.022727272727272728,25.0,0.08
YX,3685,2025-08-04,ORD,DTW,2025-08-04 07:20:00+00:00,2025-08-04T09:51:00Z,2025-08-04 07:14:00+00:00,2025-08-04T09:35:00Z,70,ERJ-170,Express,51,63,34,-6.0,1.8529411764705883,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,3.0,14.0,0.0,0.0,0.075
UA,1801,2025-08-11,ORD,DEN,2025-08-11 16:20:00+00:00,2025-08-11T18:12:00Z,2025-08-11 16:32:00+00:00,2025-08-11T18:19:00Z,234,B757-300,Mainline,75,74,66,12.0,1.121212121212121,0,7.0,0.0,4.0,4.0,0.0,4.0,3.0,0.5714285714285714,0.0,0.5714285714285714,0.5714285714285714,2.3333333333333335,180.0,3.0,90.0,0.029914529914529916,25.714285714285715,0.016666666666666666
UA,1403,2025-08-07,ORD,SLC,2025-08-07 19:40:00+00:00,2025-08-07T22:16:00Z,2025-08-07 19:40:00+00:00,2025-08-07T22:01:00Z,150,A320-200,Mainline,155,87,46,0.0,1.891304347826087,0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.5,0.5,2.0,62.0,4.0,35.0,0.013333333333333334,31.0,0.06451612903225806
UA,1660,2025-08-07,ORD,SFO,2025-08-07 16:50:00+00:00,2025-08-07T19:41:00Z,2025-08-07 16:47:00+00:00,2025-08-07T19:42:00Z,200,A321-2NX,Mainline,115,109,62,-3.0,1.7580645161290323,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,127.0,9.0,70.0,0.005,127.0,0.07086614173228346
UA,845,2025-08-04,ORD,GRU,2025-08-04 21:20:00+00:00,2025-08-05T09:30:00Z,2025-08-04 21:48:00+00:00,2025-08-05T10:24:00Z,318,B787-10,Mainline,385,379,155,28.0,2.445161290322581,0,46.0,0.0,18.0,18.0,0.0,18.0,13.0,0.391304347826087,0.0,0.391304347826087,0.391304347826087,3.5384615384615383,360.0,28.0,264.0,0.14465408805031446,7.826086956521739,0.07777777777777778
UA,929,2025-08-03,ORD,LHR,2025-08-03 16:05:00+00:00,2025-08-04T06:20:00Z,2025-08-03 16:07:00+00:00,2025-08-04T06:11:00Z,167,B767-300,Mainline,1555,1586,145,2.0,10.937931034482759,0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,112.0,0.0,37.0,0.011976047904191617,56.0,0.0
YX,3464,2025-08-08,ORD,PIT,2025-08-08 21:15:00+00:00,2025-08-08T23:58:00Z,2025-08-08 21:15:00+00:00,2025-08-08T23:37:00Z,76,ERJ-175,Express,149,58,39,0.0,1.4871794871794872,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,6.0,37.0,0.0,0.0,0.12244897959183673
UA,276,2025-08-15,ORD,IAD,2025-08-15 21:31:00+00:00,2025-08-16T00:30:00Z,2025-08-15 22:44:00+00:00,2025-08-16T01:42:00Z,200,A321-2NX,Mainline,72,51,62,73.0,0.8225806451612904,0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.5,0.5,2.0,110.0,0.0,87.0,0.01,55.0,0.0
UA,1082,2025-08-11,ORD,PIT,2025-08-11 14:12:00+00:00,2025-08-11T16:53:00Z,2025-08-11 14:10:00+00:00,2025-08-11T16:47:00Z,150,A320-200,Mainline,57,82,46,-2.0,1.7826086956521738,0,5.0,0.0,4.0,4.0,0.0,4.0,4.0,0.8,0.0,0.8,0.8,1.25,66.0,12.0,50.0,0.03333333333333333,13.2,0.18181818181818182
UA,1041,2025-08-14,ORD,GRR,2025-08-14 15:35:00+00:00,2025-08-14T17:41:00Z,2025-08-14 15:43:00+00:00,2025-08-14T17:41:00Z,126,B737-700,Mainline,57,66,43,8.0,1.5348837209302326,0,4.0,0.0,2.0,2.0,0.0,2.0,2.0,0.5,0.0,0.5,0.5,2.0,84.0,8.0,74.0,0.031746031746031744,21.0,0.09523809523809523
UA,503,2025-08-15,ORD,DEN,2025-08-15 14:35:00+00:00,2025-08-15T16:27:00Z,2025-08-15 14:39:00+00:00,2025-08-15T16:46:00Z,234,B757-300,Mainline,75,66,66,4.0,1.0,0,7.0,0.0,4.0,4.0,0.0,4.0,4.0,0.5714285714285714,0.0,0.5714285714285714,0.5714285714285714,1.75,149.0,13.0,59.0,0.029914529914529916,21.285714285714285,0.087248322147651
UA,2071,2025-08-13,ORD,SAN,2025-08-13 07:11:00+00:00,2025-08-13T09:34:00Z,2025-08-13 07:05:00+00:00,2025-08-13T09:00:00Z,179,B737-MAX9,Mainline,855,823,56,-6.0,14.696428571428571,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,14.0,22.0,0.0,0.0,0.25925925925925924
UA,2865,2025-08-15,ORD,LGA,2025-08-15 18:30:00+00:00,2025-08-15T21:54:00Z,2025-08-15 18:51:00+00:00,2025-08-15T22:20:00Z,166,B737-800,Mainline,85,91,51,21.0,1.7843137254901962,0,3.0,0.0,2.0,2.0,1.0,2.0,2.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.5,32.0,0.0,18.0,0.018072289156626505,10.666666666666666,0.0
UA,580,2025-08-12,ORD,PDX,2025-08-12 16:13:00+00:00,2025-08-12T18:45:00Z,2025-08-12 16:20:00+00:00,2025-08-12T19:29:00Z,179,B737-900,Mainline,131,144,56,7.0,2.5714285714285716,0,8.0,0.0,4.0,4.0,2.0,4.0,3.0,0.5,0.25,0.5,0.5,2.6666666666666665,107.0,1.0,65.0,0.0446927374301676,13.375,0.009345794392523364
OO,5517,2025-08-06,ORD,PVD,2025-08-06 18:15:00+00:00,2025-08-06T21:54:00Z,2025-08-06 18:30:00+00:00,2025-08-06T22:05:00Z,76,ERJ-175,Express,60,52,34,15.0,1.5294117647058822,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,17.0,0.0,0.0,0.029411764705882353
OO,5094,2025-08-11,ORD,RHI,2025-08-11 10:57:00+00:00,2025-08-11T12:19:00Z,2025-08-11 10:51:00+00:00,2025-08-11T12:20:00Z,50,CRJ-200,Express,3951,3934,29,-6.0,135.6551724137931,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,48.0,2.0,24.0,0.02,48.0,0.041666666666666664
OO,5603,2025-08-12,ORD,FNT,2025-08-12 20:08:00+00:00,2025-08-12T22:30:00Z,2025-08-12 22:59:00+00:00,2025-08-13T01:03:00Z,50,CRJ-200,Express,241,78,29,171.0,2.689655172413793,0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.5,0.5,2.0,42.0,0.0,30.0,0.04,21.0,0.0
UA,2649,2025-08-05,ORD,EWR,2025-08-05 14:27:00+00:00,2025-08-05T18:01:00Z,2025-08-05 14:23:00+00:00,2025-08-05T17:58:00Z,176,B757-200,Mainline,162,175,64,-4.0,2.734375,0,4.0,0.0,2.0,2.0,0.0,2.0,2.0,0.5,0.0,0.5,0.5,2.0,127.0,0.0,51.0,0.022727272727272728,31.75,0.0
UA,1495,2025-08-12,ORD,TVC,2025-08-12 19:52:00+00:00,2025-08-12T22:12:00Z,2025-08-12 23:01:00+00:00,2025-08-13T01:26:00Z,150,A320-200,Mainline,72,72,46,189.0,1.565217391304348,0,3.0,0.0,2.0,2.0,0.0,2.0,2.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,1.5,68.0,0.0,64.0,0.02,22.666666666666668,0.0
OO,5027,2025-08-08,ORD,MCW,2025-08-08 07:45:00+00:00,2025-08-08T09:14:00Z,2025-08-08 09:17:00+00:00,2025-08-08T10:55:00Z,50,CRJ-200,Express,-94,19,29,92.0,0.6551724137931034,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,11.0,0.0,0.0,0.0
OO,5517,2025-08-09,ORD,PVD,2025-08-09 18:15:00+00:00,2025-08-09T21:54:00Z,2025-08-09 18:24:00+00:00,2025-08-09T21:55:00Z,76,ERJ-175,Express,76,79,34,9.0,2.323529411764706,0,3.0,0.0,3.0,3.0,1.0,3.0,3.0,1.0,0.3333333333333333,1.0,1.0,1.0,38.0,0.0,28.0,0.039473684210526314,12.666666666666666,0.0
OO,5122,2025-08-01,ORD,EAU,2025-08-01 12:25:00+00:00,2025-08-01T13:54:00Z,2025-08-01 12:54:00+00:00,2025-08-01T14:29:00Z,50,CRJ-200,Express,296,330,29,29.0,11.379310344827585,0,3.0,0.0,3.0,3.0,2.0,3.0,3.0,1.0,0.6666666666666666,1.0,1.0,1.0,44.0,3.0,21.0,0.06,14.666666666666666,0.06818181818181818
OO,5532,2025-08-04,ORD,MCI,2025-08-04 07:24:00+00:00,2025-08-04T09:13:00Z,2025-08-04 07:19:00+00:00,2025-08-04T09:07:00Z,70,ERJ-175,Express,674,622,34,-5.0,18.294117647058822,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,3.0,26.0,0.0,0.0,0.05172413793103448
OO,5337,2025-08-01,ORD,ROA,2025-08-01 14:00:00+00:00,2025-08-01T17:00:00Z,2025-08-01 14:00:00+00:00,2025-08-01T16:58:00Z,76,ERJ-175,Express,47,59,34,0.0,1.7352941176470589,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,61.0,9.0,26.0,0.013157894736842105,61.0,0.14754098360655737
OO,5517,2025-08-11,ORD,PVD,2025-08-11 18:15:00+00:00,2025-08-11T21:54:00Z,2025-08-11 18:13:00+00:00,2025-08-11T22:12:00Z,76,ERJ-175,Express,85,96,34,-2.0,2.823529411764706,0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,58.0,0.0,41.0,0.02631578947368421,29.0,0.0
YX,3568,2025-08-09,ORD,YYZ,2025-08-09 10:50:00+00:00,2025-08-09T13:42:00Z,2025-08-09 10:53:00+00:00,2025-08-09T13:31:00Z,76,ERJ-175,Express,765,798,42,3.0,19.0,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,35.0,0.0,18.0,0.013157894736842105,35.0,0.0
OO,4780,2025-08-03,ORD,CAK,2025-08-03 11:00:00+00:00,2025-08-03T13:34:00Z,2025-08-03 11:13:00+00:00,2025-08-03T13:36:00Z,50,CRJ-550,Express,72,90,29,13.0,3.103448275862069,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,3.0,29.0,0.0,0.0,0.06976744186046512
UA,1239,2025-08-06,ORD,ROC,2025-08-06 14:07:00+00:00,2025-08-06T16:55:00Z,2025-08-06 14:04:00+00:00,2025-08-06T16:46:00Z,150,A320-200,Mainline,73,72,46,-3.0,1.565217391304348,0,60.0,0.0,5.0,5.0,0.0,5.0,4.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,15.0,127.0,19.0,96.0,0.4,2.1166666666666667,0.14960629921259844
OO,5292,2025-08-08,ORD,MTY,2025-08-08 08:45:00+00:00,2025-08-08T11:41:00Z,2025-08-08 08:37:00+00:00,2025-08-08T11:24:00Z,76,ERJ-175,Express,740,668,42,-8.0,15.904761904761905,0,6.0,0.0,3.0,3.0,3.0,3.0,3.0,0.5,0.5,0.5,0.5,2.0,55.0,2.0,10.0,0.07894736842105263,9.166666666666666,0.03636363636363636
OO,4809,2025-08-15,ORD,ICT,2025-08-15 09:03:00+00:00,2025-08-15T11:21:00Z,2025-08-15 09:00:00+00:00,2025-08-15T11:00:00Z,76,ERJ-175,Express,72,88,34,-3.0,2.588235294117647,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,67.0,0.0,45.0,0.013157894736842105,67.0,0.0
OO,4645,2025-08-02,ORD,FWA,2025-08-02 11:05:00+00:00,2025-08-02T13:17:00Z,2025-08-02 10:57:00+00:00,2025-08-02T13:14:00Z,50,CRJ-200,Express,88,95,29,-8.0,3.2758620689655173,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,1.0,40.0,0.0,0.0,0.017857142857142856
UA,1975,2025-08-09,ORD,ATL,2025-08-09 07:30:00+00:00,2025-08-09T10:40:00Z,2025-08-09 07:25:00+00:00,2025-08-09T10:24:00Z,166,B737-800,Mainline,98,101,57,-5.0,1.7719298245614035,0,10.0,0.0,3.0,3.0,1.0,3.0,3.0,0.3,0.1,0.3,0.3,3.3333333333333335,82.0,0.0,29.0,0.060240963855421686,8.2,0.0
OO,5610,2025-08-03,ORD,CHO,2025-08-03 18:06:00+00:00,2025-08-03T21:12:00Z,2025-08-03 18:17:00+00:00,2025-08-03T21:12:00Z,50,CRJ-550,Express,67,78,29,11.0,2.689655172413793,0,3.0,0.0,2.0,2.0,0.0,2.0,2.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,1.5,24.0,2.0,18.0,0.06,8.0,0.08333333333333333
G7,4380,2025-08-06,ORD,SYR,2025-08-06 07:05:00+00:00,2025-08-06T10:09:00Z,2025-08-06 07:08:00+00:00,2025-08-06T09:58:00Z,50,CRJ-550,Express,35,57,29,3.0,1.9655172413793103,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3.0,18.0,0.0,0.0,0.15
UA,1946,2025-08-08,ORD,LGA,2025-08-08 15:00:00+00:00,2025-08-08T18:20:00Z,2025-08-08 14:51:00+00:00,2025-08-08T18:16:00Z,166,B737-MAX8,Mainline,105,104,51,-9.0,2.0392156862745097,0,13.0,0.0,3.0,3.0,2.0,3.0,2.0,0.23076923076923078,0.15384615384615385,0.23076923076923078,0.23076923076923078,6.5,60.0,0.0,13.0,0.0783132530120482,4.615384615384615,0.0
UA,1909,2025-08-10,ORD,TVC,2025-08-10 10:51:00+00:00,2025-08-10T13:06:00Z,2025-08-10 12:27:00+00:00,2025-08-10T14:38:00Z,179,B737-900,Mainline,-68,46,56,96.0,0.8214285714285714,1,5.0,0.0,3.0,3.0,0.0,3.0,3.0,0.6,0.0,0.6,0.6,1.6666666666666667,64.0,3.0,40.0,0.027932960893854747,12.8,0.046875
UA,2211,2025-08-07,ORD,SEA,2025-08-07 19:59:00+00:00,2025-08-07T22:42:00Z,2025-08-07 20:11:00+00:00,2025-08-07T22:44:00Z,166,B737-MAX8,Mainline,79,60,51,12.0,1.1764705882352942,0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,111.0,0.0,70.0,0.018072289156626505,37.0,0.0
UA,1413,2025-08-11,ORD,LGA,2025-08-11 08:55:00+00:00,2025-08-11T12:15:00Z,2025-08-11 08:55:00+00:00,2025-08-11T12:17:00Z,166,B737-800,Mainline,94,110,51,0.0,2.156862745098039,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,70.0,8.0,25.0,0.006024096385542169,70.0,0.11428571428571428
UA,782,2025-08-02,ORD,PIT,2025-08-02 21:10:00+00:00,2025-08-02T23:48:00Z,2025-08-02 22:07:00+00:00,2025-08-03T00:31:00Z,179,B737-900,Mainline,183,143,119,57.0,1.2016806722689075,0,5.0,0.0,2.0,2.0,0.0,2.0,2.0,0.4,0.0,0.4,0.4,2.5,100.0,39.0,96.0,0.027932960893854747,20.0,0.39
UA,2337,2025-08-14,ORD,IAD,2025-08-14 13:05:00+00:00,2025-08-14T16:10:00Z,2025-08-14 13:11:00+00:00,2025-08-14T16:18:00Z,179,B737-900,Mainline,66,57,56,6.0,1.0178571428571428,0,6.0,0.0,5.0,5.0,2.0,5.0,5.0,0.8333333333333334,0.3333333333333333,0.8333333333333334,0.8333333333333334,1.2,187.0,9.0,73.0,0.0335195530726257,31.166666666666668,0.0481283422459893
G7,4563,2025-08-11,ORD,FSD,2025-08-11 12:45:00+00:00,2025-08-11T14:35:00Z,2025-08-11 12:39:00+00:00,2025-08-11T14:15:00Z,50,CRJ-550,Express,74,78,29,-6.0,2.689655172413793,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,11.0,0.0,0.0,0.05555555555555555
UA,2629,2025-08-06,ORD,CLE,2025-08-06 10:47:00+00:00,2025-08-06T13:14:00Z,2025-08-06 10:42:00+00:00,2025-08-06T13:05:00Z,179,B737-MAX9,Mainline,91,102,62,-5.0,1.6451612903225807,0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,61.0,3.0,44.0,0.0111731843575419,30.5,0.04918032786885246
UA,1069,2025-08-02,ORD,DCA,2025-08-02 19:40:00+00:00,2025-08-02T22:42:00Z,2025-08-02 19:36:00+00:00,2025-08-02T22:18:00Z,126,A319-100,Mainline,83,62,43,-4.0,1.441860465116279,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,79.0,3.0,51.0,0.007936507936507936,79.0,0.0379746835443038
OO,5420,2025-08-05,ORD,MLI,2025-08-05 15:35:00+00:00,2025-08-05T16:43:00Z,2025-08-05 15:31:00+00:00,2025-08-05T16:40:00Z,50,CRJ-200,Express,69,63,29,-4.0,2.1724137931034484,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,64.0,12.0,44.0,0.02,64.0,0.1875
UA,2635,2025-08-14,ORD,CLT,2025-08-14 14:02:00+00:00,2025-08-14T17:12:00Z,2025-08-14 14:14:00+00:00,2025-08-14T17:14:00Z,126,A319-100,Mainline,57,77,43,12.0,1.7906976744186047,0,7.0,0.0,4.0,4.0,0.0,4.0,4.0,0.5714285714285714,0.0,0.5714285714285714,0.5714285714285714,1.75,95.0,6.0,24.0,0.05555555555555555,13.571428571428571,0.06315789473684211
UA,1492,2025-08-06,ORD,CMH,2025-08-06 21:20:00+00:00,2025-08-06T23:48:00Z,2025-08-06 23:59:00+00:00,2025-08-07T01:59:00Z,166,B737-800,Mainline,69,177,51,159.0,3.4705882352941178,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,11.0,63.0,0.0,0.0,0.16176470588235295
UA,2189,2025-08-03,ORD,LGA,2025-08-03 13:00:00+00:00,2025-08-03T16:20:00Z,2025-08-03 12:56:00+00:00,2025-08-03T16:01:00Z,166,B737-800,Mainline,71,75,51,-4.0,1.4705882352941178,0,5.0,0.0,2.0,2.0,0.0,2.0,2.0,0.4,0.0,0.4,0.4,2.5,66.0,0.0,2.0,0.030120481927710843,13.2,0.0
UA,2195,2025-08-09,ORD,BDL,2025-08-09 11:06:00+00:00,2025-08-09T14:24:00Z,2025-08-09 11:04:00+00:00,2025-08-09T14:29:00Z,166,B737-800,Mainline,63,83,51,-2.0,1.6274509803921569,0,9.0,0.0,6.0,6.0,2.0,6.0,5.0,0.6666666666666666,0.2222222222222222,0.6666666666666666,0.6666666666666666,1.8,84.0,12.0,54.0,0.05421686746987952,9.333333333333334,0.14285714285714285
UA,2684,2025-08-01,ORD,FCA,2025-08-01 08:45:00+00:00,2025-08-01T11:36:00Z,2025-08-01 08:42:00+00:00,2025-08-01T11:17:00Z,179,B737-900,Mainline,76,49,56,-3.0,0.875,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,119.0,38.0,61.0,0.00558659217877095,119.0,0.31932773109243695
UA,1381,2025-08-13,ORD,DCA,2025-08-13 09:00:00+00:00,2025-08-13T11:59:00Z,2025-08-13 08:49:00+00:00,2025-08-13T12:04:00Z,150,A320-200,Mainline,72,76,46,-11.0,1.6521739130434783,0,4.0,0.0,2.0,2.0,0.0,2.0,2.0,0.5,0.0,0.5,0.5,2.0,18.0,2.0,10.0,0.02666666666666667,4.5,0.1111111111111111
UA,758,2025-08-13,ORD,EWR,2025-08-13 10:35:00+00:00,2025-08-13T13:52:00Z,2025-08-13 11:05:00+00:00,2025-08-13T14:15:00Z,179,B737-900,Mainline,683,622,56,30.0,11.107142857142858,0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,115.0,31.0,60.0,0.0111731843575419,57.5,0.26956521739130435
UA,1297,2025-08-01,ORD,DFW,2025-08-01 08:45:00+00:00,2025-08-01T11:24:00Z,2025-08-01 08:48:00+00:00,2025-08-01T11:17:00Z,126,B737-700,Mainline,53,48,43,3.0,1.1162790697674418,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,54.0,7.0,20.0,0.007936507936507936,54.0,0.12962962962962962
UA,1823,2025-08-03,ORD,IAH,2025-08-03 07:10:00+00:00,2025-08-03T10:04:00Z,2025-08-03 07:08:00+00:00,2025-08-03T09:54:00Z,200,A321-2NX,Mainline,577,593,62,-2.0,9.564516129032258,0,8.0,0.0,6.0,6.0,1.0,6.0,5.0,0.75,0.125,0.75,0.75,1.6,181.0,1.0,28.0,0.04,22.625,0.0055248618784530384
UA,1801,2025-08-02,ORD,DEN,2025-08-02 16:20:00+00:00,2025-08-02T18:12:00Z,2025-08-02 19:15:00+00:00,2025-08-02T20:50:00Z,234,B757-300,Mainline,75,264,66,175.0,4.0,0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,184.0,7.0,113.0,0.008547008547008548,92.0,0.03804347826086957
YX,3571,2025-08-06,ORD,DSM,2025-08-06 09:00:00+00:00,2025-08-06T10:32:00Z,2025-08-06 08:52:00+00:00,2025-08-06T10:47:00Z,76,ERJ-175,Express,83,86,34,-8.0,2.5294117647058822,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,3.0,28.0,0.0,0.0,0.07142857142857142
UA,1933,2025-08-08,ORD,LAS,2025-08-08 08:47:00+00:00,2025-08-08T10:55:00Z,2025-08-08 08:43:00+00:00,2025-08-08T10:36:00Z,179,B737-900,Mainline,73,66,56,-4.0,1.1785714285714286,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,94.0,15.0,35.0,0.00558659217877095,94.0,0.1595744680851064
UA,758,2025-08-02,ORD,EWR,2025-08-02 10:49:00+00:00,2025-08-02T14:08:00Z,2025-08-02 11:40:00+00:00,2025-08-02T14:50:00Z,179,B737-900,Mainline,199,120,56,51.0,2.142857142857143,0,7.0,0.0,5.0,5.0,1.0,5.0,5.0,0.7142857142857143,0.14285714285714285,0.7142857142857143,0.7142857142857143,1.4,190.0,9.0,92.0,0.03910614525139665,27.142857142857142,0.04736842105263158
UA,2200,2025-08-10,ORD,SEA,2025-08-10 21:16:00+00:00,2025-08-10T23:59:00Z,2025-08-10 21:31:00+00:00,2025-08-11T00:26:00Z,166,B737-MAX8,Mainline,63,76,51,15.0,1.4901960784313726,0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.5,79.0,10.0,57.0,0.018072289156626505,26.333333333333332,0.12658227848101267
