company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,delay_minutes,ground_time_ratio,is_tight_ground,total_passengers,total_lap_children,total_child_passengers,total_stroller_users,total_basic_economy_pax,total_ssr_count,unique_pnr_count,child_passenger_ratio,basic_economy_ratio,ssr_per_passenger,stroller_ratio,avg_pax_per_pnr,total_bags,num_hot_transfer_bags,num_transfer_bags,load_factor,bags_per_passenger,hot_transfer_ratio,load_category,ssr_level,dep_date,interpretable_raw,interpretable_score,interpretable_rank,interpretable_class,ml_predicted_delay,ml_difficulty_score,ml_daily_rank,ml_difficulty_class
OO,4748,2025-08-14,ORD,ATW,2025-08-14 20:20:00+00:00,2025-08-14T21:35:00Z,2025-08-14 20:29:00+00:00,2025-08-14T21:28:00Z,50,CRJ-550,Express,3,28,29,9.0,0.9655172413793104,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,24.0,0.0,24.0,0.02,24.0,0.0,Medium,Very High SSR,2025-08-14,23.798178719755803,0.22909427801881155,227,Medium,29.709315476190447,0.07342848642826133,121,Difficult
G7,4530,2025-08-15,ORD,SGF,2025-08-15 15:50:00+00:00,2025-08-15T17:38:00Z,2025-08-15 15:42:00+00:00,2025-08-15T17:27:00Z,50,CRJ-550,Express,55,42,29,-8.0,1.4482758620689655,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,3.0,27.0,0.02,33.0,0.09090909090909091,Medium,Very High SSR,2025-08-15,28.47316508979512,0.38311521925074427,271,Medium,4.3287665411579965,0.0157420753871483,367,Medium
UA,2629,2025-08-04,ORD,CLE,2025-08-04 10:47:00+00:00,2025-08-04T13:14:00Z,2025-08-04 10:45:00+00:00,2025-08-04T13:08:00Z,179,B737-900,Mainline,64,65,56,-2.0,1.1607142857142858,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,17.0,51.0,0.0,0.0,0.16831683168316833,Low,Low SSR,2025-08-04,17.617584180695843,0.28459739768894043,245,Medium,8.763225429588397,0.03026620951584789,185,Difficult
UA,1304,2025-08-10,ORD,LAS,2025-08-10 11:29:00+00:00,2025-08-10T13:28:00Z,2025-08-10 11:32:00+00:00,2025-08-10T13:24:00Z,166,B737-800,Mainline,86,124,51,3.0,2.4313725490196076,0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.5,0.5,2.0,117.0,2.0,38.0,0.012048192771084338,58.5,0.017094017094017096,Medium,Medium SSR,2025-08-10,26.31727612811587,0.31400520910093516,354,Medium,15.836124921620142,0.030020959527186676,227,Medium
UA,1851,2025-08-04,ORD,ALB,2025-08-04 09:00:00+00:00,2025-08-04T12:11:00Z,2025-08-04 08:45:00+00:00,2025-08-04T11:56:00Z,126,A319-100,Mainline,88,71,43,-15.0,1.6511627906976745,0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.5,0.5,2.0,73.0,1.0,51.0,0.015873015873015872,36.5,0.0136986301369863,Medium,Medium SSR,2025-08-04,19.586853107220627,0.30928372363645534,160,Difficult,3.990093501347196,0.019425285648777144,308,Medium
UA,2370,2025-08-04,ORD,BOS,2025-08-04 14:28:00+00:00,2025-08-04T18:06:00Z,2025-08-04 14:43:00+00:00,2025-08-04T18:16:00Z,179,B737-900,Mainline,73,81,56,15.0,1.4464285714285714,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,2.0,32.0,0.0,0.0,0.015748031496062992,Low,Low SSR,2025-08-04,12.862286575698066,0.2249860236032413,499,Easy,6.187971825307229,0.024417192836206497,233,Medium
OO,5383,2025-08-11,ORD,TVC,2025-08-11 13:55:00+00:00,2025-08-11T16:12:00Z,2025-08-11 13:55:00+00:00,2025-08-11T16:28:00Z,50,CRJ-550,Express,40,32,29,0.0,1.103448275862069,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,31.0,17.0,29.0,0.02,31.0,0.5483870967741935,Medium,Very High SSR,2025-08-11,5.434953353457605,0.24884355665734062,218,Medium,18.225465701773174,0.03462913271668455,112,Difficult
YX,3610,2025-08-11,ORD,YQB,2025-08-11 10:39:00+00:00,2025-08-11T14:16:00Z,2025-08-11 10:35:00+00:00,2025-08-11T14:05:00Z,76,ERJ-175,Express,69,70,42,-4.0,1.6666666666666667,0,5.0,0.0,3.0,3.0,0.0,3.0,3.0,0.6,0.0,0.6,0.6,1.6666666666666667,42.0,2.0,35.0,0.06578947368421052,8.4,0.047619047619047616,Very High,High SSR,2025-08-11,5.683700190827182,0.25178185526617997,209,Medium,2.3502337145932057,0.011136559710297686,434,Easy
UA,2133,2025-08-06,ORD,EWR,2025-08-06 15:40:00+00:00,2025-08-06T19:14:00Z,2025-08-06 16:02:00+00:00,2025-08-06T19:07:00Z,176,B757-200,Mainline,110,159,122,22.0,1.3032786885245902,1,12.0,0.0,3.0,3.0,1.0,3.0,2.0,0.25,0.08333333333333333,0.25,0.25,6.0,100.0,1.0,15.0,0.06818181818181818,8.333333333333334,0.01,Very High,Low SSR,2025-08-06,32.68234163972241,0.36321765515665044,211,Medium,32.189266394000015,0.11205129754649959,117,Difficult
OO,5099,2025-08-12,ORD,CIU,2025-08-12 12:40:00+00:00,2025-08-12T15:09:00Z,2025-08-12 12:32:00+00:00,2025-08-12T14:52:00Z,50,CRJ-200,Express,46,50,29,-8.0,1.7241379310344827,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,2.0,22.0,0.0,0.0,0.06451612903225806,Low,Low SSR,2025-08-12,11.133923331773671,0.1255537173388971,436,Easy,0.3635869449910243,0.007407498952392004,420,Easy
UA,1531,2025-08-11,ORD,DSM,2025-08-11 20:20:00+00:00,2025-08-11T21:47:00Z,2025-08-11 20:43:00+00:00,2025-08-11T22:14:00Z,126,A319-100,Mainline,64,52,43,23.0,1.2093023255813953,0,11.0,0.0,8.0,8.0,0.0,8.0,6.0,0.7272727272727273,0.0,0.7272727272727273,0.7272727272727273,1.8333333333333333,102.0,0.0,89.0,0.0873015873015873,9.272727272727273,0.0,Very High,High SSR,2025-08-11,8.510141614686074,0.2851689286115647,122,Difficult,16.787721503630504,0.03250152219945546,116,Difficult
UA,2394,2025-08-11,ORD,DEN,2025-08-11 18:35:00+00:00,2025-08-11T20:36:00Z,2025-08-11 18:36:00+00:00,2025-08-11T20:50:00Z,234,B757-300,Mainline,93,70,66,1.0,1.0606060606060606,0,8.0,0.0,5.0,5.0,0.0,5.0,5.0,0.625,0.0,0.625,0.625,1.6,162.0,0.0,58.0,0.03418803418803419,20.25,0.0,High,High SSR,2025-08-11,-2.9975487329160373,0.1492354192778336,432,Easy,18.29635521605466,0.03473403682712464,111,Difficult
OO,5251,2025-08-09,ORD,ASE,2025-08-09 19:35:00+00:00,2025-08-09T21:44:00Z,2025-08-09 19:34:00+00:00,2025-08-09T21:50:00Z,70,ERJ-175,Express,146,175,34,-1.0,5.147058823529412,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,8.0,29.0,0.014285714285714285,50.0,0.16,Medium,Very High SSR,2025-08-09,16.13067664428692,0.2555027838959494,473,Easy,30.28576064987372,0.06615057958061946,98,Difficult
UA,1941,2025-08-10,ORD,CVG,2025-08-10 14:26:00+00:00,2025-08-10T16:52:00Z,2025-08-10 15:21:00+00:00,2025-08-10T17:34:00Z,150,A320-200,Mainline,72,42,46,55.0,0.9130434782608695,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,5.0,69.0,0.0,0.0,0.06097560975609756,Low,Low SSR,2025-08-10,29.983060564579255,0.38083789455132944,265,Medium,34.48926849777526,0.05770563141152119,120,Difficult
UA,2609,2025-08-05,ORD,SNA,2025-08-05 09:04:00+00:00,2025-08-05T11:38:00Z,2025-08-05 08:56:00+00:00,2025-08-05T11:38:00Z,126,B737-700,Mainline,89,91,43,-8.0,2.116279069767442,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,9.0,0.0,0.0,0.0,Low,Low SSR,2025-08-05,16.193125793950614,0.33289380153310194,520,Easy,-0.07413269567052816,0.02180025600624925,466,Easy
UA,291,2025-08-07,ORD,BDL,2025-08-07 18:15:00+00:00,2025-08-07T21:36:00Z,2025-08-07 18:19:00+00:00,2025-08-07T21:24:00Z,150,A320-200,Mainline,201,164,46,4.0,3.5652173913043477,0,5.0,0.0,3.0,3.0,0.0,3.0,3.0,0.6,0.0,0.6,0.6,1.6666666666666667,73.0,0.0,38.0,0.03333333333333333,14.6,0.0,High,High SSR,2025-08-07,11.406451949601244,0.3897324868287848,335,Medium,5.4934880002632225,0.026690913992883952,302,Medium
UA,1316,2025-08-10,ORD,SRQ,2025-08-10 11:14:00+00:00,2025-08-10T15:10:00Z,2025-08-10 11:17:00+00:00,2025-08-10T15:00:00Z,126,A319-100,Mainline,85,81,43,3.0,1.8837209302325582,0,6.0,0.0,5.0,5.0,1.0,5.0,5.0,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.2,68.0,0.0,20.0,0.047619047619047616,11.333333333333334,0.0,Very High,Very High SSR,2025-08-10,27.35393294660527,0.33290499992904776,327,Medium,0.050167798695423024,0.006591716003483158,517,Easy
UA,291,2025-08-11,ORD,BDL,2025-08-11 18:15:00+00:00,2025-08-11T21:36:00Z,2025-08-11 18:18:00+00:00,2025-08-11T21:38:00Z,150,A320-200,Mainline,65,65,46,3.0,1.4130434782608696,0,4.0,0.0,2.0,2.0,0.0,2.0,2.0,0.5,0.0,0.5,0.5,2.0,93.0,0.0,74.0,0.02666666666666667,23.25,0.0,High,Medium SSR,2025-08-11,6.727479750928346,0.26411140309807263,169,Difficult,5.557586435540238,0.015882882032700895,285,Medium
G7,4568,2025-08-15,ORD,SCE,2025-08-15 10:35:00+00:00,2025-08-15T13:25:00Z,2025-08-15 10:26:00+00:00,2025-08-15T13:06:00Z,50,CRJ-550,Express,47,68,29,-9.0,2.3448275862068964,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,45.0,7.0,28.0,0.02,45.0,0.15555555555555556,Medium,Very High SSR,2025-08-15,32.605125065505206,0.44431743256391065,147,Difficult,2.0401777805726313,0.011336787692150995,465,Easy
UA,1129,2025-08-01,ORD,BOS,2025-08-01 19:49:00+00:00,2025-08-01T23:16:00Z,2025-08-01 19:52:00+00:00,2025-08-01T23:03:00Z,179,B737-MAX9,Mainline,67,103,56,3.0,1.8392857142857142,0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.0,57.0,2.0,12.0,0.01675977653631285,19.0,0.03508771929824561,Medium,Medium SSR,2025-08-01,23.32019907785469,0.28738582523084366,393,Easy,6.328493746609499,0.05051689120341072,275,Medium
OO,5505,2025-08-15,ORD,SBN,2025-08-15 15:40:00+00:00,2025-08-15T17:39:00Z,2025-08-15 15:39:00+00:00,2025-08-15T17:36:00Z,50,CRJ-200,Express,84,90,29,-1.0,3.103448275862069,0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,43.0,2.0,31.0,0.04,21.5,0.046511627906976744,High,Very High SSR,2025-08-15,32.3625924035868,0.4407250609539729,154,Difficult,4.723176710917835,0.01650127262587825,349,Medium
OO,4792,2025-08-15,ORD,ROA,2025-08-15 17:57:00+00:00,2025-08-15T21:04:00Z,2025-08-15 18:06:00+00:00,2025-08-15T20:55:00Z,76,ERJ-175,Express,58,41,34,9.0,1.2058823529411764,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.0,20.0,40.0,0.013157894736842105,44.0,0.45454545454545453,Medium,Very High SSR,2025-08-15,29.9980275349215,0.40570134234692046,215,Medium,19.140637403599417,0.04425333681338758,164,Difficult
G7,4458,2025-08-07,ORD,LIT,2025-08-07 12:45:00+00:00,2025-08-07T14:38:00Z,2025-08-07 12:39:00+00:00,2025-08-07T14:24:00Z,50,CRJ-550,Express,63,86,29,-6.0,2.9655172413793105,0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,28.0,2.0,20.0,0.04,14.0,0.07142857142857142,High,Very High SSR,2025-08-07,6.467282266460881,0.3310441787432524,464,Easy,0.3823949105949088,0.0126563670383606,479,Easy
OO,5930,2025-08-08,ORD,FAR,2025-08-08 13:20:00+00:00,2025-08-08T15:29:00Z,2025-08-08 13:15:00+00:00,2025-08-08T15:32:00Z,50,CRJ-200,Express,75,33,29,-5.0,1.1379310344827587,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,51.0,1.0,34.0,0.02,51.0,0.0196078431372549,Medium,Very High SSR,2025-08-08,5.671867156861275,0.5270648984168763,349,Medium,22.647520815434756,0.03983554964245731,87,Difficult
UA,2424,2025-08-12,ORD,RDU,2025-08-12 18:20:00+00:00,2025-08-12T21:27:00Z,2025-08-12 18:47:00+00:00,2025-08-12T21:53:00Z,179,B737-MAX9,Mainline,80,65,56,27.0,1.1607142857142858,0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.5,0.5,2.0,109.0,0.0,74.0,0.0111731843575419,54.5,0.0,Medium,Medium SSR,2025-08-12,26.35335720150337,0.36608638440441893,130,Difficult,18.054363184937458,0.03370817008082173,209,Medium
UA,118,2025-08-14,ORD,EDI,2025-08-14 18:40:00+00:00,2025-08-15T08:25:00Z,2025-08-14 21:05:00+00:00,2025-08-15T10:26:00Z,176,B757-200,Mainline,0,76,75,145.0,1.0133333333333334,1,3.0,0.0,3.0,3.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,159.0,0.0,65.0,0.017045454545454544,53.0,0.0,Medium,Very High SSR,2025-08-14,25.07105820786127,0.24915031799962797,183,Difficult,128.6003117021867,0.2903143853947952,13,Difficult
UA,1989,2025-08-07,ORD,BOS,2025-08-07 18:20:00+00:00,2025-08-07T21:59:00Z,2025-08-07 18:49:00+00:00,2025-08-07T22:19:00Z,179,B737-900,Mainline,70,82,56,29.0,1.4642857142857142,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,52.0,0.0,0.0,0.0,Low,Low SSR,2025-08-07,21.554920367320438,0.5103188362163026,76,Difficult,8.60600898943742,0.03523758320886953,237,Medium
OO,5225,2025-08-10,ORD,MKE,2025-08-10 16:00:00+00:00,2025-08-10T17:00:00Z,2025-08-10 15:56:00+00:00,2025-08-10T17:02:00Z,50,CRJ-200,Express,90,37,29,-4.0,1.2758620689655173,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,48.0,0.0,0.0,0.0,Low,Low SSR,2025-08-10,24.733402241295586,0.2851288397710795,389,Easy,22.028395962633425,0.03921142071081605,184,Difficult
YX,3668,2025-08-05,ORD,IND,2025-08-05 08:45:00+00:00,2025-08-05T11:04:00Z,2025-08-05 08:43:00+00:00,2025-08-05T10:48:00Z,76,ERJ-175,Express,136,150,34,-2.0,4.411764705882353,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,7.0,29.0,0.0,0.0,0.14583333333333334,Low,Low SSR,2025-08-05,23.26287022557803,0.41606411086463085,450,Easy,2.4468286744229175,0.03402430090803733,364,Easy
UA,1398,2025-08-01,ORD,ATL,2025-08-01 18:20:00+00:00,2025-08-01T21:29:00Z,2025-08-01 18:32:00+00:00,2025-08-01T21:30:00Z,166,B737-800,Mainline,70,51,51,12.0,1.0,0,9.0,0.0,6.0,6.0,1.0,6.0,6.0,0.6666666666666666,0.1111111111111111,0.6666666666666666,0.6666666666666666,1.5,110.0,0.0,68.0,0.05421686746987952,12.222222222222221,0.0,Very High,High SSR,2025-08-01,27.577468693548525,0.3446719623846613,273,Medium,20.1780011510839,0.11736380979540877,121,Difficult
UA,2465,2025-08-12,ORD,ORF,2025-08-12 11:55:00+00:00,2025-08-12T15:14:00Z,2025-08-12 11:49:00+00:00,2025-08-12T15:06:00Z,179,B737-MAX9,Mainline,68,79,56,-6.0,1.4107142857142858,0,10.0,0.0,6.0,6.0,1.0,6.0,6.0,0.6,0.1,0.6,0.6,1.6666666666666667,106.0,1.0,69.0,0.055865921787709494,10.6,0.009433962264150943,Very High,High SSR,2025-08-12,23.085140630746473,0.3144344731020275,203,Medium,4.734898335604286,0.013906276717998196,325,Easy
YX,3523,2025-08-12,ORD,RIC,2025-08-12 14:55:00+00:00,2025-08-12T18:16:00Z,2025-08-12 18:23:00+00:00,2025-08-12T22:43:00Z,76,ERJ-175,Express,54,281,39,208.0,7.205128205128205,0,8.0,0.0,7.0,7.0,0.0,7.0,7.0,0.875,0.0,0.875,0.875,1.1428571428571428,55.0,0.0,35.0,0.10526315789473684,6.875,0.0,Very High,Very High SSR,2025-08-12,31.54119084803165,0.4480765210923259,64,Difficult,229.46538957801462,0.3480104823520517,31,Difficult
UA,2099,2025-08-09,ORD,IAH,2025-08-09 09:46:00+00:00,2025-08-09T12:40:00Z,2025-08-09 09:40:00+00:00,2025-08-09T12:01:00Z,179,B737-MAX9,Mainline,125,138,56,-6.0,2.4642857142857144,0,6.0,0.0,3.0,3.0,0.0,3.0,3.0,0.5,0.0,0.5,0.5,2.0,176.0,0.0,91.0,0.0335195530726257,29.333333333333332,0.0,High,Medium SSR,2025-08-09,25.34370691738094,0.4147160582272771,234,Medium,5.1904955393710175,0.017433813474155617,304,Medium
UA,2182,2025-08-10,ORD,PHL,2025-08-10 11:20:00+00:00,2025-08-10T14:29:00Z,2025-08-10 11:17:00+00:00,2025-08-10T14:17:00Z,150,A320-200,Mainline,96,114,46,-3.0,2.4782608695652173,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,79.0,3.0,36.0,0.006666666666666667,79.0,0.0379746835443038,Medium,Very High SSR,2025-08-10,35.39426616931222,0.47949219579481206,107,Difficult,1.2941634363824754,0.00843803273365269,495,Easy
OO,5376,2025-08-02,ORD,LEX,2025-08-02 14:30:00+00:00,2025-08-02T17:01:00Z,2025-08-02 17:32:00+00:00,2025-08-02T19:46:00Z,76,ERJ-175,Express,-141,51,39,182.0,1.3076923076923077,1,5.0,0.0,3.0,3.0,0.0,3.0,2.0,0.6,0.0,0.6,0.6,2.5,52.0,0.0,50.0,0.06578947368421052,10.4,0.0,Very High,High SSR,2025-08-02,28.155600088400618,0.5078867426167764,46,Difficult,197.4628664437414,0.3814121014041958,6,Difficult
G7,4504,2025-08-08,ORD,CHA,2025-08-08 08:45:00+00:00,2025-08-08T11:35:00Z,2025-08-08 08:39:00+00:00,2025-08-08T11:21:00Z,50,CRJ-550,Express,53,38,29,-6.0,1.3103448275862069,0,6.0,0.0,5.0,5.0,0.0,5.0,5.0,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,1.2,21.0,3.0,9.0,0.12,3.5,0.14285714285714285,Very High,Very High SSR,2025-08-08,5.531036158776896,0.5260968650254917,358,Medium,37.6847323993112,0.06233181199562623,49,Difficult
OO,5135,2025-08-06,ORD,MCW,2025-08-06 16:50:00+00:00,2025-08-06T18:20:00Z,2025-08-06 16:42:00+00:00,2025-08-06T18:06:00Z,50,CRJ-200,Express,43,54,29,-8.0,1.8620689655172413,0,7.0,0.0,3.0,3.0,1.0,3.0,2.0,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.42857142857142855,3.5,23.0,2.0,15.0,0.14,3.2857142857142856,0.08695652173913043,Very High,Medium SSR,2025-08-06,31.166883518373837,0.3358792959473086,263,Medium,0.22351366722317978,0.01537867083669125,428,Easy
OO,4789,2025-08-15,ORD,FAR,2025-08-15 20:00:00+00:00,2025-08-15T22:12:00Z,2025-08-15 20:01:00+00:00,2025-08-15T22:07:00Z,70,ERJ-175,Express,71,53,34,1.0,1.5588235294117647,0,3.0,0.0,2.0,2.0,1.0,2.0,2.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.5,50.0,2.0,41.0,0.04285714285714286,16.666666666666668,0.04,High,High SSR,2025-08-15,28.85882378034106,0.3888275605085544,253,Medium,2.762484977047893,0.012727151509120278,425,Easy
OO,5868,2025-08-12,ORD,YWG,2025-08-12 19:58:00+00:00,2025-08-12T22:33:00Z,2025-08-12 20:09:00+00:00,2025-08-12T22:47:00Z,76,ERJ-175,Express,187,45,42,11.0,1.0714285714285714,0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,31.0,1.0,31.0,0.02631578947368421,15.5,0.03225806451612903,High,Very High SSR,2025-08-12,23.291029678123728,0.317688407651047,197,Medium,44.10189823449378,0.07243273726503148,134,Difficult
UA,980,2025-08-07,ORD,DUB,2025-08-07 20:15:00+00:00,2025-08-08T09:45:00Z,2025-08-07 20:36:00+00:00,2025-08-08T10:24:00Z,318,B787-10,Mainline,320,228,155,21.0,1.4709677419354839,0,8.0,0.0,3.0,3.0,0.0,3.0,3.0,0.375,0.0,0.375,0.375,2.6666666666666665,258.0,0.0,108.0,0.025157232704402517,32.25,0.0,High,Medium SSR,2025-08-07,24.934135947889335,0.5504714241617656,43,Difficult,25.38627697527718,0.08131450938202131,114,Difficult
UA,2104,2025-08-03,ORD,BOS,2025-08-03 06:00:00+00:00,2025-08-03T09:26:00Z,2025-08-03 05:59:00+00:00,2025-08-03T09:17:00Z,179,B737-MAX9,Mainline,605,610,56,-1.0,10.892857142857142,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,1.0,11.0,0.0,0.0,0.014285714285714285,Low,Low SSR,2025-08-03,22.615508982722034,0.4976178763910247,127,Difficult,-2.272349109238839,0.0056620853756964695,535,Easy
OO,5948,2025-08-01,ORD,BNA,2025-08-01 15:45:00+00:00,2025-08-01T17:32:00Z,2025-08-01 15:51:00+00:00,2025-08-01T17:36:00Z,76,ERJ-175,Express,53,51,34,6.0,1.5,0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,40.0,1.0,31.0,0.02631578947368421,20.0,0.025,High,Very High SSR,2025-08-01,31.591030002285127,0.3986787424015922,130,Difficult,3.4097195568083785,0.036428948942661035,386,Easy
OO,5795,2025-08-07,ORD,TUL,2025-08-07 09:00:00+00:00,2025-08-07T11:12:00Z,2025-08-07 08:53:00+00:00,2025-08-07T10:59:00Z,76,ERJ-175,Express,63,55,34,-7.0,1.6176470588235294,0,5.0,0.0,3.0,3.0,1.0,3.0,3.0,0.6,0.2,0.6,0.6,1.6666666666666667,35.0,7.0,26.0,0.06578947368421052,7.0,0.2,Very High,High SSR,2025-08-07,10.802964429910476,0.3825617144614612,352,Medium,2.61619950887343,0.018790169528701193,404,Easy
UA,1421,2025-08-10,ORD,FLL,2025-08-10 07:00:00+00:00,2025-08-10T11:13:00Z,2025-08-10 06:56:00+00:00,2025-08-10T10:49:00Z,200,A321-2NX,Mainline,481,500,62,-4.0,8.064516129032258,0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,89.0,1.0,4.0,0.01,44.5,0.011235955056179775,Medium,Very High SSR,2025-08-10,27.167299057768506,0.3295023874178099,332,Medium,-3.267653780188989,0.0016674628122088533,549,Easy
OO,5977,2025-08-11,ORD,ICT,2025-08-11 12:45:00+00:00,2025-08-11T14:48:00Z,2025-08-11 12:37:00+00:00,2025-08-11T14:27:00Z,76,ERJ-175,Express,47,46,34,-8.0,1.3529411764705883,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,8.0,33.0,0.0,0.0,0.15384615384615385,Low,Low SSR,2025-08-11,-5.437516968343115,0.12041352410287823,498,Easy,5.5653874089831685,0.015894426112074155,284,Medium
UA,1832,2025-08-04,ORD,CMH,2025-08-04 07:10:00+00:00,2025-08-04T09:37:00Z,2025-08-04 07:10:00+00:00,2025-08-04T09:38:00Z,126,B737-700,Mainline,659,653,43,0.0,15.186046511627907,0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,3.0,62.0,12.0,42.0,0.023809523809523808,20.666666666666668,0.1935483870967742,High,Medium SSR,2025-08-04,24.895592914262316,0.3758329285124249,66,Difficult,-2.6827539612387596,0.004269653580353196,547,Easy
UA,2364,2025-08-11,ORD,CMH,2025-08-11 10:38:00+00:00,2025-08-11T13:07:00Z,2025-08-11 10:33:00+00:00,2025-08-11T12:52:00Z,166,B737-800,Mainline,59,84,51,-5.0,1.6470588235294117,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,95.0,9.0,54.0,0.006024096385542169,95.0,0.09473684210526316,Medium,Very High SSR,2025-08-11,12.021789617203074,0.32664994018800053,71,Difficult,4.344300632103695,0.014087430770138968,350,Medium
UA,1068,2025-08-05,ORD,IAD,2025-08-05 08:52:00+00:00,2025-08-05T11:55:00Z,2025-08-05 08:41:00+00:00,2025-08-05T11:48:00Z,176,B757-200,Mainline,852,849,56,-11.0,15.160714285714286,0,3.0,0.0,3.0,3.0,0.0,3.0,2.0,1.0,0.0,1.0,1.0,1.5,90.0,2.0,39.0,0.017045454545454544,30.0,0.022222222222222223,Medium,Very High SSR,2025-08-05,38.35831996892683,0.5936509015605231,65,Difficult,1.3403769774023768,0.02865915910678182,427,Easy
UA,1448,2025-08-09,ORD,BUF,2025-08-09 14:10:00+00:00,2025-08-09T16:55:00Z,2025-08-09 14:15:00+00:00,2025-08-09T16:52:00Z,126,B737-700,Mainline,73,73,43,5.0,1.697674418604651,0,8.0,0.0,4.0,4.0,0.0,4.0,4.0,0.5,0.0,0.5,0.5,2.0,74.0,8.0,60.0,0.06349206349206349,9.25,0.10810810810810811,Very High,Medium SSR,2025-08-09,27.17228720947693,0.4463163294792423,167,Difficult,4.2361135962344045,0.015581097366344492,344,Medium
UA,1974,2025-08-01,ORD,PWM,2025-08-01 18:30:00+00:00,2025-08-01T22:01:00Z,2025-08-01 18:35:00+00:00,2025-08-01T21:43:00Z,126,A319-100,Mainline,103,108,43,5.0,2.511627906976744,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,45.0,0.0,0.0,0.0,Low,Low SSR,2025-08-01,21.186307158936437,0.2586720165756567,454,Easy,4.213853078923718,0.04031023125257007,357,Medium
UA,2225,2025-08-03,ORD,PHX,2025-08-03 09:15:00+00:00,2025-08-03T11:09:00Z,2025-08-03 09:13:00+00:00,2025-08-03T11:03:00Z,166,B737-800,Mainline,76,93,51,-2.0,1.8235294117647058,0,6.0,0.0,3.0,3.0,0.0,3.0,3.0,0.5,0.0,0.5,0.5,2.0,93.0,0.0,22.0,0.03614457831325301,15.5,0.0,High,Medium SSR,2025-08-03,11.1311901276886,0.26280874039383095,411,Easy,1.3130939403186541,0.01985587660254265,458,Easy
